video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,keep,filter_reason,validation_flags
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,24,193.2,201.25,8.05,https://youtu.be/CQ3SYeqOP8Y?t=193s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~40% in, 3:13–3:21.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,25,201.25,209.3,8.05,https://youtu.be/CQ3SYeqOP8Y?t=201s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~42% in, 3:21–3:29.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,26,209.3,217.35,8.05,https://youtu.be/CQ3SYeqOP8Y?t=209s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~43% in, 3:29–3:37.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,27,217.35,225.4,8.05,https://youtu.be/CQ3SYeqOP8Y?t=217s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~45% in, 3:37–3:45.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,28,225.4,233.45,8.05,https://youtu.be/CQ3SYeqOP8Y?t=225s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~47% in, 3:45–3:53.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,29,233.45,241.5,8.05,https://youtu.be/CQ3SYeqOP8Y?t=233s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~48% in, 3:53–4:01.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,30,241.5,249.55,8.05,https://youtu.be/CQ3SYeqOP8Y?t=242s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~50% in, 4:01–4:09.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,31,249.55,257.6,8.05,https://youtu.be/CQ3SYeqOP8Y?t=250s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~52% in, 4:09–4:17.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,32,257.6,265.65,8.05,https://youtu.be/CQ3SYeqOP8Y?t=258s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~53% in, 4:17–4:25.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,33,265.65,273.7,8.05,https://youtu.be/CQ3SYeqOP8Y?t=266s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~55% in, 4:25–4:33.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,34,273.7,281.75,8.05,https://youtu.be/CQ3SYeqOP8Y?t=274s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~57% in, 4:33–4:41.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,35,281.75,289.8,8.05,https://youtu.be/CQ3SYeqOP8Y?t=282s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~58% in, 4:41–4:49.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,36,289.8,297.85,8.05,https://youtu.be/CQ3SYeqOP8Y?t=290s,decorate_finish,finish,1,0.5,Green rolled candle; heat gun and pink wax decor.,"Green rolled candle; heat gun and pink wax decor. finish phase, ~60% in, 4:49–4:57.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,37,297.85,305.9,8.05,https://youtu.be/CQ3SYeqOP8Y?t=298s,decorate_finish,finish,1,0.4,Pink/green beeswax sheets.,"Pink/green beeswax sheets. finish phase, ~62% in, 4:57–5:05.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,38,305.9,313.95,8.05,https://youtu.be/CQ3SYeqOP8Y?t=306s,decorate_finish,finish,1,0.5,Rolling/shaping a beeswax sheet to build the candle.,"Rolling/shaping a beeswax sheet to build the candle. finish phase, ~63% in, 5:05–5:13.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,39,313.95,322.0,8.05,https://youtu.be/CQ3SYeqOP8Y?t=314s,decorate_finish,finish,1,0.5,Forming a beeswax flower decoration.,"Forming a beeswax flower decoration. finish phase, ~65% in, 5:13–5:22.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,40,322.0,330.05,8.05,https://youtu.be/CQ3SYeqOP8Y?t=322s,decorate_finish,finish,1,0.5,Attaching the flower to the rolled candle.,"Attaching the flower to the rolled candle. finish phase, ~67% in, 5:22–5:30.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,41,330.05,338.1,8.05,https://youtu.be/CQ3SYeqOP8Y?t=330s,decorate_finish,finish,1,0.5,Pink flower and green leaves added to the candle.,"Pink flower and green leaves added to the candle. finish phase, ~68% in, 5:30–5:38.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,42,338.1,346.15,8.05,https://youtu.be/CQ3SYeqOP8Y?t=338s,decorate_finish,finish,1,0.5,Making a green beeswax leaf.,"Making a green beeswax leaf. finish phase, ~70% in, 5:38–5:46.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,43,346.15,354.2,8.05,https://youtu.be/CQ3SYeqOP8Y?t=346s,decorate_finish,finish,1,0.5,Attaching the pink flower to the candle.,"Attaching the pink flower to the candle. finish phase, ~72% in, 5:46–5:54.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,44,354.2,362.25,8.05,https://youtu.be/CQ3SYeqOP8Y?t=354s,decorate_finish,finish,1,0.5,Green rolled candle with the pink flower.,"Green rolled candle with the pink flower. finish phase, ~73% in, 5:54–6:02.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,45,362.25,370.3,8.05,https://youtu.be/CQ3SYeqOP8Y?t=362s,decorate_finish,finish,1,0.5,Decorating the candle with flowers.,"Decorating the candle with flowers. finish phase, ~75% in, 6:02–6:10.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,46,370.3,378.35,8.05,https://youtu.be/CQ3SYeqOP8Y?t=370s,decorate_finish,finish,1,0.5,Yellow/green flower candle finished.,"Yellow/green flower candle finished. finish phase, ~77% in, 6:10–6:18.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,47,378.35,386.4,8.05,https://youtu.be/CQ3SYeqOP8Y?t=378s,decorate_finish,finish,1,0.5,Adding a green leaf to the candle.,"Adding a green leaf to the candle. finish phase, ~78% in, 6:18–6:26.",,0,1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,0,0.0,8.0,8.0,https://youtu.be/CkI6M8naWvY?t=0s,decorate_finish,finish,1,0.45,Overhead: dried flowers arranged in a glass of water for a floating water candle.,"Overhead: dried flowers arranged in a glass of water for a floating water candle. finish phase, ~0% in, 0:00–0:08.",,0,1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,3,24.0,32.0,8.0,https://youtu.be/CkI6M8naWvY?t=24s,decorate_finish,finish,1,0.45,Arranging dried flowers in a glass of water (water candle).,"Arranging dried flowers in a glass of water (water candle). finish phase, ~9% in, 0:24–0:32.",,0,1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,6,48.0,56.0,8.0,https://youtu.be/CkI6M8naWvY?t=48s,decorate_finish,finish,1,0.45,Arranging dried flowers in a glass of water (water candle).,"Arranging dried flowers in a glass of water (water candle). finish phase, ~18% in, 0:48–0:56.",,0,1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,9,72.0,80.0,8.0,https://youtu.be/CkI6M8naWvY?t=72s,decorate_finish,finish,1,0.45,Arranging dried flowers in a glass of water (water candle).,"Arranging dried flowers in a glass of water (water candle). finish phase, ~27% in, 1:12–1:20.",,0,1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,12,96.0,104.0,8.0,https://youtu.be/CkI6M8naWvY?t=96s,decorate_finish,finish,1,0.45,Arranging dried flowers in a glass of water (water candle).,"Arranging dried flowers in a glass of water (water candle). finish phase, ~36% in, 1:36–1:44.",,0,1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,49,392.65,400.67,8.02,https://youtu.be/CrJ9UE6Nihw?t=393s,decorate_finish,finish,1,0.4,Bowl rim; decorative dots.,"Bowl rim; decorative dots. finish phase, ~65% in, 6:32–6:40.",,0,1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,66,528.88,536.89,8.01,https://youtu.be/CrJ9UE6Nihw?t=529s,decorate_finish,finish,1,0.4,Marbled/blue top finished on the bowl candle.,"Marbled/blue top finished on the bowl candle. finish phase, ~88% in, 8:48–8:56.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,27,217.74,225.81,8.07,https://youtu.be/D2TTNZkVMMM?t=218s,decorate_finish,finish,1,0.45,Hands hold/wipe the finished jar; host intercut.,"Hands hold/wipe the finished jar; host intercut. finish phase, ~87% in, 3:37–3:45.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,45,358.97,366.94,7.97,https://youtu.be/DIdrbQREtns?t=359s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~52% in, 5:58–6:06.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,46,366.94,374.92,7.98,https://youtu.be/DIdrbQREtns?t=367s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~53% in, 6:06–6:14.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,47,374.92,382.9,7.98,https://youtu.be/DIdrbQREtns?t=375s,decorate_finish,finish,1,0.5,Finished burgundy knit-pillar candles shown.,"Finished burgundy knit-pillar candles shown. finish phase, ~54% in, 6:14–6:22.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,48,382.9,390.87,7.97,https://youtu.be/DIdrbQREtns?t=383s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~55% in, 6:22–6:30.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,51,406.83,414.8,7.97,https://youtu.be/DIdrbQREtns?t=407s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~59% in, 6:46–6:54.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,52,414.8,422.78,7.98,https://youtu.be/DIdrbQREtns?t=415s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~60% in, 6:54–7:02.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,75,598.28,606.25,7.97,https://youtu.be/DIdrbQREtns?t=598s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~86% in, 9:58–10:06.",,0,1,,
DIdrbQREtns,https://www.youtube.com/watch?v=DIdrbQREtns,Beginners Guide to Make Soy Wax Pillar Candles  Tips and Tricks,694.0,storyboard,76,606.25,614.23,7.98,https://youtu.be/DIdrbQREtns?t=606s,decorate_finish,finish,1,0.5,Demoulding / heat-gun finishing the textured pillar candle.,"Demoulding / heat-gun finishing the textured pillar candle. finish phase, ~87% in, 10:06–10:14.",,0,1,,
DSj_ZcxHB2w,https://www.youtube.com/watch?v=DSj_ZcxHB2w,Candle Making Kit - How-to - Crafts&Co,92.0,storyboard,9,69.0,76.67,7.67,https://youtu.be/DSj_ZcxHB2w?t=69s,decorate_finish,finish,1,0.55,Caption 'TIP'; the set candle is flexed out of the silicone mould ('2.5H').,"Caption 'TIP'; the set candle is flexed out of the silicone mould ('2.5H'). finish phase, ~75% in, 1:09–1:16.",,0,1,,
DSj_ZcxHB2w,https://www.youtube.com/watch?v=DSj_ZcxHB2w,Candle Making Kit - How-to - Crafts&Co,92.0,storyboard,10,76.67,84.33,7.66,https://youtu.be/DSj_ZcxHB2w?t=77s,decorate_finish,finish,1,0.55,The white moulded candle is peeled fully from the silicone mould.,"The white moulded candle is peeled fully from the silicone mould. finish phase, ~83% in, 1:16–1:24. Terminology: pillar candle.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,1,8.01,16.03,8.02,https://youtu.be/DkMEPKu4fLw?t=8s,decorate_finish,finish,1,0.5,Whipping wax and piping it like frosting onto the candle.,"Whipping wax and piping it like frosting onto the candle. finish phase, ~1% in, 0:08–0:16.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,4,32.06,40.07,8.01,https://youtu.be/DkMEPKu4fLw?t=32s,decorate_finish,finish,1,0.5,Whipping wax and piping it like frosting onto the candle.,"Whipping wax and piping it like frosting onto the candle. finish phase, ~6% in, 0:32–0:40.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,7,56.1,64.12,8.02,https://youtu.be/DkMEPKu4fLw?t=56s,decorate_finish,finish,1,0.5,Whipping wax and piping it like frosting onto the candle.,"Whipping wax and piping it like frosting onto the candle. finish phase, ~10% in, 0:56–1:04.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,10,80.15,88.16,8.01,https://youtu.be/DkMEPKu4fLw?t=80s,decorate_finish,finish,1,0.5,Whipping wax and piping it like frosting onto the candle.,"Whipping wax and piping it like frosting onto the candle. finish phase, ~15% in, 1:20–1:28.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,22,176.32,184.34,8.02,https://youtu.be/DkMEPKu4fLw?t=176s,decorate_finish,finish,1,0.5,Whipping wax and piping it like frosting onto the candle.,"Whipping wax and piping it like frosting onto the candle. finish phase, ~32% in, 2:56–3:04.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,23,184.34,192.35,8.01,https://youtu.be/DkMEPKu4fLw?t=184s,decorate_finish,finish,1,0.45,Pouring the base wax into the glass.,"Pouring the base wax into the glass. finish phase, ~34% in, 3:04–3:12.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,24,192.35,200.37,8.02,https://youtu.be/DkMEPKu4fLw?t=192s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~35% in, 3:12–3:20.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,25,200.37,208.38,8.01,https://youtu.be/DkMEPKu4fLw?t=200s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~37% in, 3:20–3:28.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,26,208.38,216.4,8.02,https://youtu.be/DkMEPKu4fLw?t=208s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~38% in, 3:28–3:36.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,27,216.4,224.41,8.01,https://youtu.be/DkMEPKu4fLw?t=216s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~40% in, 3:36–3:44.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,28,224.41,232.43,8.02,https://youtu.be/DkMEPKu4fLw?t=224s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~41% in, 3:44–3:52.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,29,232.43,240.44,8.01,https://youtu.be/DkMEPKu4fLw?t=232s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~43% in, 3:52–4:00.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,30,240.44,248.46,8.02,https://youtu.be/DkMEPKu4fLw?t=240s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~44% in, 4:00–4:08.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,35,280.51,288.53,8.02,https://youtu.be/DkMEPKu4fLw?t=281s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~51% in, 4:40–4:48.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,36,288.53,296.54,8.01,https://youtu.be/DkMEPKu4fLw?t=289s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~53% in, 4:48–4:56.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,37,296.54,304.56,8.02,https://youtu.be/DkMEPKu4fLw?t=297s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~54% in, 4:56–5:04.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,38,304.56,312.57,8.01,https://youtu.be/DkMEPKu4fLw?t=305s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~56% in, 5:04–5:12.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,39,312.57,320.59,8.02,https://youtu.be/DkMEPKu4fLw?t=313s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~57% in, 5:12–5:20.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,42,336.62,344.63,8.01,https://youtu.be/DkMEPKu4fLw?t=337s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~62% in, 5:36–5:44.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,43,344.63,352.65,8.02,https://youtu.be/DkMEPKu4fLw?t=345s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~63% in, 5:44–5:52.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,44,352.65,360.66,8.01,https://youtu.be/DkMEPKu4fLw?t=353s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~65% in, 5:52–6:00.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,45,360.66,368.68,8.02,https://youtu.be/DkMEPKu4fLw?t=361s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~66% in, 6:00–6:08.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,46,368.68,376.69,8.01,https://youtu.be/DkMEPKu4fLw?t=369s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~68% in, 6:08–6:16.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,47,376.69,384.71,8.02,https://youtu.be/DkMEPKu4fLw?t=377s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~69% in, 6:16–6:24.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,48,384.71,392.72,8.01,https://youtu.be/DkMEPKu4fLw?t=385s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~71% in, 6:24–6:32.",,0,1,,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,49,392.72,400.74,8.02,https://youtu.be/DkMEPKu4fLw?t=393s,decorate_finish,finish,0,0.6,Host talks to camera.,"Host talks to camera. Final touches - labels, lids, ribbon, cleaning the glass. finish phase, ~72% in, 6:32–6:40.",,0,1,desc_talking_head,
DkMEPKu4fLw,https://www.youtube.com/watch?v=DkMEPKu4fLw,How to Pipe Candle Wax (Whipped Soy Wax - Candle Frosting),545.0,storyboard,50,400.74,408.75,8.01,https://youtu.be/DkMEPKu4fLw?t=401s,decorate_finish,finish,1,0.5,Piping whipped wax & adding strawberry decor to the candle.,"Piping whipped wax & adding strawberry decor to the candle. finish phase, ~74% in, 6:40–6:48.",,0,1,,
